0,1,2,3,4,5,6,7,8,9,10
1.2775458108959679,-1.2326434174345289,-0.012742998692056135,-1.2396151707498821,0.8111861833826107,0.6492026709982578,0.9651083306094115,-0.6202712648185796,0.0,0.0,0.0
-0.49959477170352307,0.28410615412222434,0.33282984719420994,1.3062186422518487,-0.9024365964063737,0.6492026709982578,0.9651083306094115,0.5465979913976846,1.0,0.0,0.0
0.6782774749031163,-0.09508123876696398,-1.3950343822371205,-1.2396151707498821,0.8111861833826107,0.6492026709982578,0.9651083306094115,-0.013207711377394297,0.0,0.0,0.0
-0.509926984393055,-1.8014245067683112,1.3695483848530081,0.7281846916079452,0.8111861833826107,0.6492026709982578,-1.0361531118154959,-0.236774913245697,0.0,1.0,0.0
-0.6752423874255657,1.4216683327897892,1.0239755389667422,0.16022625161889162,-0.9024365964063737,0.6492026709982578,0.9651083306094115,-0.7830438279422516,0.0,0.0,1.0
0.11000577697886044,0.8528872434560067,-0.7038886904645882,0.6940173083430012,-0.9024365964063737,-1.5403510254545512,-1.0361531118154959,-0.06876632104914882,0.0,0.0,1.0
-0.0759740514327142,-0.47426863165615224,0.6784026930804761,-1.2396151707498821,0.8111861833826107,-1.5403510254545512,0.9651083306094115,-0.0020433876845328803,0.0,0.0,1.0
1.3395390870331594,1.137277788122898,-0.3583158445783222,0.7969453310660624,-0.9024365964063737,0.6492026709982578,-1.0361531118154959,1.6474973810364644,1.0,0.0,1.0
1.6391732550295852,-0.000284390544666902,-0.012742998692056135,-1.2396151707498821,-0.9024365964063737,0.6492026709982578,-1.0361531118154959,-0.39461753811054673,0.0,0.0,0.0
1.794156445372564,0.5684966987891156,-0.7038886904645882,0.8368685878394854,-0.9024365964063737,-1.5403510254545512,-1.0361531118154959,-0.6995614670601102,0.0,0.0,1.0
-0.22062502908616113,0.18930930589992725,1.7151212307392742,1.1733729659672787,-0.9024365964063737,-1.5403510254545512,-1.0361531118154959,-1.624009578030699,0.0,1.0,1.0
1.6908343184772447,0.47369985056681846,1.0239755389667422,0.29495476836653245,0.8111861833826107,-1.5403510254545512,-1.0361531118154959,0.1145118945665541,1.0,0.0,1.0
0.3683110942171585,-0.47426863165615224,1.3695483848530081,-1.2396151707498821,0.8111861833826107,0.6492026709982578,-1.0361531118154959,0.4716099111822908,0.0,1.0,1.0
-1.0781986823173109,-1.422237113879123,1.0239755389667422,1.2726394457481578,-0.9024365964063737,0.6492026709982578,0.9651083306094115,0.43358690028640134,0.0,0.0,1.0
-0.2516216671547569,1.232074636345195,-1.7406072281233864,-1.2396151707498821,0.8111861833826107,0.6492026709982578,-1.0361531118154959,-1.1858377982268402,0.0,0.0,0.0
0.33731445614856276,-1.2326434174345289,0.6784026930804761,-1.2396151707498821,0.8111861833826107,0.6492026709982578,-1.0361531118154959,-0.23976511822998464,0.0,0.0,0.0
0.20299569118464775,-0.2846749352115581,0.6784026930804761,-1.2396151707498821,0.8111861833826107,-1.5403510254545512,-1.0361531118154959,-0.7096417915022917,0.0,0.0,1.0
1.101898195173925,-0.2846749352115581,0.6784026930804761,1.0882554312230734,-0.9024365964063737,-1.5403510254545512,-1.0361531118154959,0.5288004261362388,0.0,0.0,1.0
0.3269822434590308,-1.422237113879123,1.3695483848530081,-0.308643932392078,0.8111861833826107,-1.5403510254545512,-1.0361531118154959,-0.8214674321509724,1.0,0.0,1.0
-1.4088294883823325,0.5684966987891156,-0.7038886904645882,0.5126065296840209,-0.9024365964063737,-1.5403510254545512,0.9651083306094115,0.9551953531834703,1.0,0.0,0.0
0.853925090625159,0.09451245767763017,-0.012742998692056135,0.7808709582734946,0.8111861833826107,0.6492026709982578,0.9651083306094115,-0.8623119680195455,1.0,0.0,1.0
1.23621696013784,2.748824207901948,-1.0494615363508544,1.7102417179549823,-0.9024365964063737,-1.5403510254545512,-1.0361531118154959,1.0272894680916402,0.0,0.0,0.0
-1.6981314436892263,-0.000284390544666902,1.0239755389667422,0.33240812286298926,-0.9024365964063737,-1.5403510254545512,0.9651083306094115,0.3493387912156385,0.0,0.0,0.0
0.1823312658055839,-0.09508123876696398,1.7151212307392742,0.1581794902551438,-0.9024365964063737,-1.5403510254545512,0.9651083306094115,-1.1001030119786224,0.0,0.0,1.0
-1.191853021902162,1.326871484567492,-0.012742998692056135,1.0362585965809599,0.8111861833826107,0.6492026709982578,0.9651083306094115,-0.42618380475174455,1.0,0.0,0.0
-0.10697068950130996,-1.2326434174345289,-0.012742998692056135,0.21321850396570474,-0.9024365964063737,0.6492026709982578,0.9651083306094115,-1.6872015228104877,1.0,0.0,1.0
1.5978444042714575,0.6632935470114126,0.33282984719420994,0.6570791797363194,2.524808963171595,0.6492026709982578,-1.0361531118154959,1.0808965316765131,0.0,0.0,1.0
0.5646231353182651,-1.422237113879123,0.6784026930804761,0.370176623326336,-0.9024365964063737,0.6492026709982578,-1.0361531118154959,0.3645780140147824,0.0,0.0,0.0
-0.6649101747360339,-0.5690654798784494,0.6784026930804761,-1.2396151707498821,0.8111861833826107,0.6492026709982578,0.9651083306094115,1.1784955507491615,0.0,1.0,0.0
-1.036869831559183,-0.47426863165615224,-0.7038886904645882,-1.2396151707498821,0.8111861833826107,-1.5403510254545512,-1.0361531118154959,0.5360849358443746,0.0,1.0,1.0
0.5026298591810735,0.09451245767763017,0.6784026930804761,-1.2396151707498821,-0.9024365964063737,-1.5403510254545512,0.9651083306094115,0.9112259810134178,0.0,0.0,1.0
-0.64424574935697,-0.6638623281007464,-1.3950343822371205,-1.2396151707498821,0.8111861833826107,0.6492026709982578,0.9651083306094115,-1.5922609076694352,0.0,0.0,1.0
1.3292068743436274,-1.2326434174345289,-0.3583158445783222,1.5617951110086234,0.8111861833826107,-1.5403510254545512,0.9651083306094115,-1.079231509739487,0.0,1.0,0.0
0.07900913891026466,-1.7066276585460143,0.6784026930804761,-1.2396151707498821,0.8111861833826107,-1.5403510254545512,0.9651083306094115,0.9356114474901746,0.0,1.0,1.0
0.6989419002821801,-0.000284390544666902,-1.0494615363508544,-1.2396151707498821,-0.9024365964063737,0.6492026709982578,0.9651083306094115,-0.8387664272442371,0.0,1.0,0.0
-0.10697068950130996,0.47369985056681846,-0.7038886904645882,0.9644569030017528,-0.9024365964063737,0.6492026709982578,-1.0361531118154959,-0.13968210792569008,0.0,0.0,1.0
0.46130100842294586,-0.2846749352115581,0.33282984719420994,0.5925624845380837,0.8111861833826107,0.6492026709982578,-1.0361531118154959,0.3074653246480627,0.0,0.0,1.0
-0.24128945446522498,0.9476840916783038,-0.3583158445783222,0.5456361090501478,-0.9024365964063737,-1.5403510254545512,0.9651083306094115,0.8035924990053477,0.0,1.0,1.0
1.3188746616540956,0.09451245767763017,1.0239755389667422,0.4364183449440496,0.8111861833826107,0.6492026709982578,0.9651083306094115,0.29680304547995523,0.0,1.0,1.0
-1.202185234591694,-0.09508123876696398,-0.7038886904645882,-1.2396151707498821,-0.9024365964063737,-1.5403510254545512,-1.0361531118154959,0.7559594178293906,0.0,0.0,1.0
0.9572472175204781,0.6632935470114126,1.3695483848530081,-1.2396151707498821,-0.9024365964063737,0.6492026709982578,-1.0361531118154959,0.2260819962893135,0.0,0.0,0.0
-0.9128832792848001,-0.9482528727676376,1.3695483848530081,0.6938090323750823,-0.9024365964063737,0.6492026709982578,0.9651083306094115,-1.6264530930082737,0.0,1.0,0.0
-0.7992289396999489,1.6112620292343833,-0.7038886904645882,1.2460326729667939,-0.9024365964063737,-1.5403510254545512,0.9651083306094115,0.2612805290094326,0.0,1.0,1.0
-0.11730290219084188,1.4216683327897892,-1.0494615363508544,-1.2396151707498821,0.8111861833826107,0.6492026709982578,0.9651083306094115,-0.8091437156698035,0.0,1.0,0.0
1.794156445372564,0.9476840916783038,1.0239755389667422,0.9015048488711562,-0.9024365964063737,0.6492026709982578,0.9651083306094115,-0.5652150471072367,1.0,0.0,1.0
0.3579788815276266,-0.8534560245453405,-1.0494615363508544,-1.2396151707498821,2.524808963171595,0.6492026709982578,0.9651083306094115,1.253455314958488,0.0,1.0,0.0
0.5026298591810735,0.3789030023445214,-1.0494615363508544,0.9538370785325959,0.8111861833826107,0.6492026709982578,-1.0361531118154959,-0.30584460075733805,0.0,1.0,1.0
-0.3859404321186719,0.6632935470114126,1.0239755389667422,1.4569736411759773,-0.9024365964063737,-1.5403510254545512,0.9651083306094115,-0.9733649117664596,0.0,0.0,0.0
-0.05530962605365034,0.5684966987891156,1.0239755389667422,0.13163025049578234,-0.9024365964063737,-1.5403510254545512,-1.0361531118154959,-1.352619421399742,0.0,0.0,0.0
-0.8612222158371404,-0.09508123876696398,-1.3950343822371205,0.7833238256333312,0.8111861833826107,0.6492026709982578,0.9651083306094115,0.1288988576984166,0.0,0.0,0.0
-1.1815208092126301,-0.6638623281007464,0.6784026930804761,1.6211500656099516,0.8111861833826107,0.6492026709982578,-1.0361531118154959,-1.3558088807334738,0.0,0.0,1.0
-0.35494379405007614,-0.7586591763230435,0.6784026930804761,-0.007545343863167048,0.8111861833826107,0.6492026709982578,0.9651083306094115,1.10115081447051,0.0,1.0,1.0
-0.12763511488037382,0.18930930589992725,-1.3950343822371205,0.8779044175495625,-0.9024365964063737,0.6492026709982578,0.9651083306094115,-0.9163001685204428,0.0,0.0,1.0
